Results will be saved to results.out
Random restart 1 of 5

FOR 2
66 2145
39 53 0.313262 0.313262 0.313262 1.313262
39 54 0.313262 0.313262 0.313262 1.313262
39 55 0.048587 0.048587 0.048587 0.313262
39 56 0.313262 0.313262 0.313262 1.313262
39 57 0.048587 0.048587 0.048587 0.313262
39 58 0.048587 0.048587 0.048587 0.313262
39 59 3.048587 3.048587 3.048587 1.313262
39 60 0.313262 0.313262 0.313262 1.313262
39 61 0.313262 0.313262 0.313262 1.313262
39 62 0.313262 0.313262 0.313262 1.313262
39 63 3.048587 3.048587 3.048587 1.313262
39 64 0.018150 0.018150 0.018150 0.126928
39 65 0.313262 0.313262 0.313262 1.313262
40 41 0.693147 0.693147 0.693147 2.126928
40 42 0.693147 0.693147 0.693147 2.126928
40 43 0.018150 0.018150 0.018150 0.126928
40 44 0.693147 0.693147 0.693147 2.126928
40 45 0.002476 0.002476 0.002476 0.126928
40 46 0.693147 0.693147 0.693147 2.126928
40 47 0.693147 0.693147 0.693147 2.126928
40 48 0.018150 0.018150 0.018150 0.126928
40 49 0.018150 0.018150 0.018150 0.126928
40 50 0.693147 0.693147 0.693147 2.126928
40 51 0.018150 0.018150 0.018150 0.126928
40 52 0.693147 0.693147 0.693147 2.126928
40 53 0.693147 0.693147 0.693147 2.126928
40 54 0.693147 0.693147 0.693147 2.126928
40 55 0.018150 0.018150 0.018150 0.126928
40 56 0.693147 0.693147 0.693147 2.126928
40 57 0.018150 0.018150 0.018150 0.126928
40 58 0.018150 0.018150 0.018150 0.126928
40 59 0.018150 0.018150 0.018150 0.126928
40 60 0.693147 0.693147 0.693147 2.126928
40 61 0.693147 0.693147 0.693147 2.126928
40 62 0.693147 0.693147 0.693147 2.126928
40 63 0.018150 0.018150 0.018150 0.126928
40 64 3.048587 3.048587 3.048587 1.313262
40 65 0.693147 0.693147 0.693147 2.126928
41 42 0.313262 0.313262 0.313262 1.313262
41 43 0.048587 0.048587 0.048587 0.313262
41 44 0.313262 0.313262 0.313262 1.313262
41 45 0.006715 0.006715 0.006715 0.313262
41 46 0.313262 0.313262 0.313262 1.313262
41 47 0.313262 0.313262 0.313262 1.313262
41 48 3.048587 3.048587 3.048587 1.313262
41 49 0.048587 0.048587 0.048587 0.313262
41 50 0.313262 0.313262 0.313262 1.313262
41 51 0.048587 0.048587 0.048587 0.313262
41 52 0.313262 0.313262 0.313262 1.313262
41 53 1.313262 1.313262 1.313262 0.313262
41 54 0.313262 0.313262 0.313262 1.313262
41 55 0.048587 0.048587 0.048587 0.313262
41 56 0.313262 0.313262 0.313262 1.313262
41 57 0.048587 0.048587 0.048587 0.313262
41 58 0.048587 0.048587 0.048587 0.313262
41 59 0.048587 0.048587 0.048587 0.313262
41 60 0.313262 0.313262 0.313262 1.313262
41 61 1.313262 1.313262 1.313262 0.313262
41 62 0.313262 0.313262 0.313262 1.313262
41 63 0.048587 0.048587 0.048587 0.313262
41 64 0.018150 0.018150 0.018150 0.126928
41 65 1.313262 1.313262 1.313262 0.313262
42 43 0.048587 0.048587 0.048587 0.313262
42 44 0.313262 0.313262 0.313262 1.313262
42 45 0.006715 0.006715 0.006715 0.313262
42 46 0.313262 0.313262 0.313262 1.313262
42 47 0.313262 0.313262 0.313262 1.313262
42 48 0.048587 0.048587 0.048587 0.313262
42 49 0.048587 0.048587 0.048587 0.313262
42 50 0.313262 0.313262 0.313262 1.313262
42 51 0.048587 0.048587 0.048587 0.313262
42 52 0.313262 0.313262 0.313262 1.313262
42 53 0.313262 0.313262 0.313262 1.313262
42 54 0.313262 0.313262 0.313262 1.313262
42 55 0.048587 0.048587 0.048587 0.313262
42 56 0.313262 0.313262 0.313262 1.313262
42 57 0.048587 0.048587 0.048587 0.313262
42 58 0.048587 0.048587 0.048587 0.313262
42 59 0.048587 0.048587 0.048587 0.313262
42 60 0.313262 0.313262 0.313262 1.313262
42 61 0.313262 0.313262 0.313262 1.313262
42 62 0.313262 0.313262 0.313262 1.313262
42 63 0.048587 0.048587 0.048587 0.313262
42 64 0.018150 0.018150 0.018150 0.126928
42 65 0.313262 0.313262 0.313262 1.313262
43 44 0.048587 0.048587 0.048587 0.313262
43 45 0.006715 0.006715 0.006715 0.313262
43 46 0.048587 0.048587 0.048587 0.313262
43 47 0.048587 0.048587 0.048587 0.313262
43 48 0.048587 0.048587 0.048587 0.313262
43 49 0.048587 0.048587 0.048587 0.313262
43 50 0.048587 0.048587 0.048587 0.313262
43 51 0.048587 0.048587 0.048587 0.313262
43 52 0.048587 0.048587 0.048587 0.313262
43 53 0.048587 0.048587 0.048587 0.313262
43 54 0.048587 0.048587 0.048587 0.313262
43 55 0.048587 0.048587 0.048587 0.313262
43 56 3.048587 3.048587 3.048587 1.313262
43 57 0.048587 0.048587 0.048587 0.313262
43 58 0.048587 0.048587 0.048587 0.313262
43 59 0.048587 0.048587 0.048587 0.313262
43 60 3.048587 3.048587 3.048587 1.313262
43 61 0.048587 0.048587 0.048587 0.313262
43 62 0.048587 0.048587 0.048587 0.313262
43 63 0.048587 0.048587 0.048587 0.313262
43 64 0.018150 0.018150 0.018150 0.126928
43 65 0.048587 0.048587 0.048587 0.313262
44 45 0.006715 0.006715 0.006715 0.313262
44 46 0.313262 0.313262 0.313262 1.313262
44 47 0.313262 0.313262 0.313262 1.313262
44 48 0.048587 0.048587 0.048587 0.313262
44 49 0.048587 0.048587 0.048587 0.313262
44 50 0.313262 0.313262 0.313262 1.313262
44 51 0.048587 0.048587 0.048587 0.313262
44 52 0.313262 0.313262 0.313262 1.313262
44 53 0.313262 0.313262 0.313262 1.313262
44 54 0.313262 0.313262 0.313262 1.313262
44 55 0.048587 0.048587 0.048587 0.313262
44 56 0.313262 0.313262 0.313262 1.313262
44 57 0.048587 0.048587 0.048587 0.313262
44 58 0.048587 0.048587 0.048587 0.313262
44 59 0.048587 0.048587 0.048587 0.313262
44 60 0.313262 0.313262 0.313262 1.313262
44 61 0.313262 0.313262 0.313262 1.313262
44 62 0.313262 0.313262 0.313262 1.313262
44 63 0.048587 0.048587 0.048587 0.313262
44 64 0.018150 0.018150 0.018150 0.126928
44 65 0.313262 0.313262 0.313262 1.313262
45 46 0.006715 0.006715 0.006715 0.313262
45 47 0.006715 0.006715 0.006715 0.313262
45 48 0.006715 0.006715 0.006715 0.313262
45 49 5.006715 5.006715 5.006715 1.313262
45 50 0.006715 0.006715 0.006715 0.313262
45 51 0.006715 0.006715 0.006715 0.313262
45 52 0.006715 0.006715 0.006715 0.313262
45 53 0.006715 0.006715 0.006715 0.313262
45 54 0.006715 0.006715 0.006715 0.313262
45 55 0.006715 0.006715 0.006715 0.313262
45 56 0.006715 0.006715 0.006715 0.313262
45 57 0.006715 0.006715 0.006715 0.313262
45 58 0.006715 0.006715 0.006715 0.313262
45 59 0.006715 0.006715 0.006715 0.313262
45 60 0.006715 0.006715 0.006715 0.313262
45 61 0.006715 0.006715 0.006715 0.313262
45 62 0.006715 0.006715 0.006715 0.313262
45 63 0.006715 0.006715 0.006715 0.313262
45 64 0.002476 0.002476 0.002476 0.126928
45 65 0.006715 0.006715 0.006715 0.313262
46 47 1.313262 1.313262 1.313262 0.313262
46 48 0.048587 0.048587 0.048587 0.313262
46 49 0.048587 0.048587 0.048587 0.313262
46 50 0.313262 0.313262 0.313262 1.313262
46 51 0.048587 0.048587 0.048587 0.313262
46 52 0.313262 0.313262 0.313262 1.313262
46 53 1.313262 1.313262 1.313262 0.313262
46 54 1.313262 1.313262 1.313262 0.313262
46 55 0.048587 0.048587 0.048587 0.313262
46 56 0.313262 0.313262 0.313262 1.313262
46 57 0.048587 0.048587 0.048587 0.313262
46 58 0.048587 0.048587 0.048587 0.313262
46 59 0.048587 0.048587 0.048587 0.313262
46 60 0.313262 0.313262 0.313262 1.313262
46 61 0.313262 0.313262 0.313262 1.313262
46 62 0.313262 0.313262 0.313262 1.313262
46 63 0.048587 0.048587 0.048587 0.313262
46 64 0.018150 0.018150 0.018150 0.126928
46 65 1.313262 1.313262 1.313262 0.313262
47 48 0.048587 0.048587 0.048587 0.313262
47 49 0.048587 0.048587 0.048587 0.313262
47 50 0.313262 0.313262 0.313262 1.313262
47 51 0.313262 0.313262 0.313262 1.313262
47 52 0.313262 0.313262 0.313262 0.048587
47 53 0.313262 0.313262 0.313262 1.313262
47 54 0.313262 0.313262 0.313262 1.313262
47 55 1.313262 1.313262 1.313262 0.313262
47 56 0.313262 0.313262 0.313262 1.313262
47 57 0.048587 0.048587 0.048587 0.313262
47 58 0.048587 0.048587 0.048587 0.313262
47 59 0.048587 0.048587 0.048587 0.313262
47 60 0.313262 0.313262 0.313262 1.313262
47 61 0.313262 0.313262 0.313262 1.313262
47 62 0.313262 0.313262 0.313262 1.313262
47 63 1.313262 1.313262 1.313262 0.313262
47 64 0.018150 0.018150 0.018150 0.126928
47 65 0.313262 0.313262 0.313262 0.048587
48 49 0.048587 0.048587 0.048587 0.313262
48 50 0.048587 0.048587 0.048587 0.313262
48 51 0.048587 0.048587 0.048587 0.313262
48 52 0.048587 0.048587 0.048587 0.313262
48 53 3.048587 3.048587 3.048587 1.313262
48 54 0.048587 0.048587 0.048587 0.313262
48 55 0.048587 0.048587 0.048587 0.313262
48 56 0.048587 0.048587 0.048587 0.313262
48 57 0.048587 0.048587 0.048587 0.313262
48 58 0.048587 0.048587 0.048587 0.313262
48 59 0.048587 0.048587 0.048587 0.313262
48 60 0.048587 0.048587 0.048587 0.313262
48 61 3.048587 3.048587 3.048587 1.313262
48 62 0.048587 0.048587 0.048587 0.313262
48 63 0.048587 0.048587 0.048587 0.313262
48 64 0.018150 0.018150 0.018150 0.126928
48 65 0.048587 0.048587 0.048587 0.313262
49 50 0.048587 0.048587 0.048587 0.313262
49 51 0.048587 0.048587 0.048587 0.313262
49 52 0.048587 0.048587 0.048587 0.313262
49 53 0.048587 0.048587 0.048587 0.313262
49 54 0.048587 0.048587 0.048587 0.313262
49 55 0.048587 0.048587 0.048587 0.313262
49 56 0.048587 0.048587 0.048587 0.313262
49 57 0.048587 0.048587 0.048587 0.313262
49 58 0.048587 0.048587 0.048587 0.313262
49 59 0.048587 0.048587 0.048587 0.313262
49 60 0.048587 0.048587 0.048587 0.313262
49 61 0.048587 0.048587 0.048587 0.313262
49 62 0.048587 0.048587 0.048587 0.313262
49 63 0.048587 0.048587 0.048587 0.313262
49 64 0.018150 0.018150 0.018150 0.126928
49 65 0.048587 0.048587 0.048587 0.313262
50 51 0.048587 0.048587 0.048587 0.313262
50 52 0.313262 0.313262 0.313262 1.313262
50 53 1.313262 1.313262 1.313262 0.313262
50 54 0.313262 0.313262 0.313262 1.313262
50 55 0.048587 0.048587 0.048587 0.313262
50 56 0.313262 0.313262 0.313262 1.313262
50 57 0.048587 0.048587 0.048587 0.313262
50 58 0.048587 0.048587 0.048587 0.313262
50 59 0.048587 0.048587 0.048587 0.313262
50 60 0.313262 0.313262 0.313262 1.313262
50 61 1.313262 1.313262 1.313262 0.313262
50 62 0.313262 0.313262 0.313262 1.313262
50 63 0.048587 0.048587 0.048587 0.313262
50 64 0.018150 0.018150 0.018150 0.126928
50 65 1.313262 1.313262 1.313262 0.313262
51 52 1.313262 1.313262 1.313262 0.313262
51 53 0.048587 0.048587 0.048587 0.313262
51 54 0.048587 0.048587 0.048587 0.313262
51 55 0.313262 0.313262 0.313262 1.313262
51 56 0.048587 0.048587 0.048587 0.313262
51 57 0.048587 0.048587 0.048587 0.313262
51 58 0.048587 0.048587 0.048587 0.313262
51 59 0.048587 0.048587 0.048587 0.313262
51 60 0.048587 0.048587 0.048587 0.313262
51 61 0.048587 0.048587 0.048587 0.313262
51 62 0.048587 0.048587 0.048587 0.313262
51 63 1.313262 1.313262 1.313262 0.313262
51 64 0.018150 0.018150 0.018150 0.126928
51 65 1.313262 1.313262 1.313262 0.313262
52 53 0.313262 0.313262 0.313262 1.313262
52 54 0.313262 0.313262 0.313262 1.313262
52 55 1.313262 1.313262 1.313262 0.313262
52 56 0.313262 0.313262 0.313262 1.313262
52 57 0.048587 0.048587 0.048587 0.313262
52 58 0.048587 0.048587 0.048587 0.313262
52 59 0.048587 0.048587 0.048587 0.313262
52 60 0.313262 0.313262 0.313262 1.313262
52 61 0.313262 0.313262 0.313262 1.313262
52 62 0.313262 0.313262 0.313262 1.313262
52 63 1.313262 1.313262 1.313262 0.313262
52 64 0.018150 0.018150 0.018150 0.126928
52 65 1.313262 1.313262 1.313262 3.048587
53 54 0.313262 0.313262 0.313262 1.313262
53 55 0.048587 0.048587 0.048587 0.313262
53 56 1.313262 1.313262 1.313262 0.313262
53 57 0.048587 0.048587 0.048587 0.313262
53 58 0.048587 0.048587 0.048587 0.313262
53 59 0.048587 0.048587 0.048587 0.313262
53 60 0.313262 0.313262 0.313262 1.313262
53 61 1.313262 1.313262 1.313262 0.313262
53 62 0.313262 0.313262 0.313262 1.313262
53 63 0.048587 0.048587 0.048587 0.313262
53 64 0.018150 0.018150 0.018150 0.126928
53 65 1.313262 1.313262 1.313262 0.313262
54 55 0.048587 0.048587 0.048587 0.313262
54 56 0.313262 0.313262 0.313262 1.313262
54 57 0.048587 0.048587 0.048587 0.313262
54 58 0.048587 0.048587 0.048587 0.313262
54 59 0.048587 0.048587 0.048587 0.313262
54 60 0.313262 0.313262 0.313262 1.313262
54 61 0.313262 0.313262 0.313262 1.313262
54 62 0.313262 0.313262 0.313262 1.313262
54 63 0.048587 0.048587 0.048587 0.313262
54 64 0.018150 0.018150 0.018150 0.126928
54 65 0.313262 0.313262 0.313262 1.313262
55 56 0.048587 0.048587 0.048587 0.313262
55 57 0.048587 0.048587 0.048587 0.313262
55 58 0.048587 0.048587 0.048587 0.313262
55 59 0.048587 0.048587 0.048587 0.313262
55 60 0.048587 0.048587 0.048587 0.313262
55 61 0.048587 0.048587 0.048587 0.313262
55 62 0.048587 0.048587 0.048587 0.313262
55 63 1.313262 1.313262 1.313262 0.313262
55 64 0.018150 0.018150 0.018150 0.126928
55 65 1.313262 1.313262 1.313262 0.313262
56 57 0.048587 0.048587 0.048587 0.313262
56 58 0.048587 0.048587 0.048587 0.313262
56 59 0.048587 0.048587 0.048587 0.313262
56 60 0.313262 0.313262 0.313262 1.313262
56 61 0.313262 0.313262 0.313262 1.313262
56 62 0.313262 0.313262 0.313262 1.313262
56 63 0.048587 0.048587 0.048587 0.313262
56 64 0.018150 0.018150 0.018150 0.126928
56 65 1.313262 1.313262 1.313262 0.313262
57 58 0.048587 0.048587 0.048587 0.313262
57 59 0.048587 0.048587 0.048587 0.313262
57 60 0.048587 0.048587 0.048587 0.313262
57 61 0.048587 0.048587 0.048587 0.313262
57 62 0.048587 0.048587 0.048587 0.313262
57 63 0.048587 0.048587 0.048587 0.313262
57 64 0.018150 0.018150 0.018150 0.126928
57 65 0.048587 0.048587 0.048587 0.313262
58 59 0.048587 0.048587 0.048587 0.313262
58 60 0.048587 0.048587 0.048587 0.313262
58 61 0.048587 0.048587 0.048587 0.313262
58 62 0.048587 0.048587 0.048587 0.313262
58 63 0.048587 0.048587 0.048587 0.313262
58 64 0.018150 0.018150 0.018150 0.126928
58 65 0.048587 0.048587 0.048587 0.313262
59 60 0.048587 0.048587 0.048587 0.313262
59 61 0.048587 0.048587 0.048587 0.313262
59 62 0.048587 0.048587 0.048587 0.313262
59 63 0.048587 0.048587 0.048587 0.313262
59 64 0.018150 0.018150 0.018150 0.126928
59 65 0.048587 0.048587 0.048587 0.313262
60 61 0.313262 0.313262 0.313262 1.313262
60 62 0.313262 0.313262 0.313262 1.313262
60 63 0.048587 0.048587 0.048587 0.313262
60 64 0.018150 0.018150 0.018150 0.126928
60 65 1.313262 1.313262 1.313262 0.313262
61 62 0.313262 0.313262 0.313262 1.313262
61 63 0.048587 0.048587 0.048587 0.313262
61 64 0.018150 0.018150 0.018150 0.126928
61 65 1.313262 1.313262 1.313262 0.313262
62 63 0.048587 0.048587 0.048587 0.313262
62 64 0.018150 0.018150 0.018150 0.126928
62 65 0.313262 0.313262 0.313262 1.313262
63 64 0.018150 0.018150 0.018150 0.126928
63 65 0.313262 0.313262 0.313262 1.313262
64 65 0.018150 0.018150 0.018150 0.126928
Label 0 = 0
Label 1 = 1
Label 2 = 0
Label 3 = 0
Label 4 = 0
Label 5 = 0
Label 6 = 1
Label 7 = 1
Label 8 = 0
Label 9 = 0
Label 10 = 0
Label 11 = 1
Label 12 = 1
Label 13 = 0
Label 14 = 0
Label 15 = 0
Label 16 = 1
Label 17 = 0
Label 18 = 1
Label 19 = 0
Label 20 = 1
Label 21 = 0
Label 22 = 1
Label 23 = 0
Label 24 = 1
Label 25 = 0
Label 26 = 1
Label 27 = 0
Label 28 = 1
Label 29 = 0
Label 30 = 1
Label 31 = 0
Label 32 = 1
Label 33 = 1
Label 34 = 0
Label 35 = 0
Label 36 = 1
Label 37 = 0
Label 38 = 0
Label 39 = 1
Label 40 = 0
Label 41 = 1
Label 42 = 0
Label 43 = 0
Label 44 = 1
Label 45 = 0
Label 46 = 1
Label 47 = 1
Label 48 = 0
Label 49 = 0
Label 50 = 1
Label 51 = 1
Label 52 = 0
Label 53 = 0
Label 54 = 1
Label 55 = 1
Label 56 = 1
Label 57 = 0
Label 58 = 1
Label 59 = 1
Label 60 = 0
Label 61 = 0
Label 62 = 1
Label 63 = 0
Label 64 = 1
Label 65 = 1
$$$$
GetLabel 0 = 0
GetLabel 1 = 0
GetLabel 2 = 0
GetLabel 3 = 0
GetLabel 4 = 0
GetLabel 5 = 0
GetLabel 6 = 0
GetLabel 7 = 0
GetLabel 8 = 0
GetLabel 9 = 0
GetLabel 10 = 0
GetLabel 11 = 0
GetLabel 12 = 0
GetLabel 13 = 0
GetLabel 14 = 0
GetLabel 15 = 0
GetLabel 16 = 0
GetLabel 17 = 0
GetLabel 18 = 0
GetLabel 19 = 0
GetLabel 20 = 0
GetLabel 21 = 0
GetLabel 22 = 0
GetLabel 23 = 0
GetLabel 24 = 0
GetLabel 25 = 0
GetLabel 26 = 0
GetLabel 27 = 0
GetLabel 28 = 0
GetLabel 29 = 0
GetLabel 30 = 0
GetLabel 31 = 0
GetLabel 32 = 0
GetLabel 33 = 0
GetLabel 34 = 0
GetLabel 35 = 0
GetLabel 36 = 0
GetLabel 37 = 0
GetLabel 38 = 0
GetLabel 39 = 0
GetLabel 40 = 0
GetLabel 41 = 0
GetLabel 42 = 0
GetLabel 43 = 0
GetLabel 44 = 0
GetLabel 45 = 0
GetLabel 46 = 0
GetLabel 47 = 0
GetLabel 48 = 0
GetLabel 49 = 0
GetLabel 50 = 0
GetLabel 51 = 0
GetLabel 52 = 0
GetLabel 53 = 0
GetLabel 54 = 0
GetLabel 55 = 0
GetLabel 56 = 0
GetLabel 57 = 0
GetLabel 58 = 0
GetLabel 59 = 0
GetLabel 60 = 0
GetLabel 61 = 0
GetLabel 62 = 0
GetLabel 63 = 0
GetLabel 64 = 0
GetLabel 65 = 0
$$$$
GetLabel 0 = -1
GetLabel 1 = -1
GetLabel 2 = -1
GetLabel 3 = -1
GetLabel 4 = -1
GetLabel 5 = 0
GetLabel 6 = -1
GetLabel 7 = -1
GetLabel 8 = -1
GetLabel 9 = -1
GetLabel 10 = -1
GetLabel 11 = -1
GetLabel 12 = -1
GetLabel 13 = -1
GetLabel 14 = -1
GetLabel 15 = -1
GetLabel 16 = -1
GetLabel 17 = -1
GetLabel 18 = -1
GetLabel 19 = -1
GetLabel 20 = -1
GetLabel 21 = -1
GetLabel 22 = -1
GetLabel 23 = -1
GetLabel 24 = -1
GetLabel 25 = -1
GetLabel 26 = -1
GetLabel 27 = -1
GetLabel 28 = -1
GetLabel 29 = -1
GetLabel 30 = 0
GetLabel 31 = -1
GetLabel 32 = -1
GetLabel 33 = -1
GetLabel 34 = -1
GetLabel 35 = -1
GetLabel 36 = -1
GetLabel 37 = -1
GetLabel 38 = -1
GetLabel 39 = -1
GetLabel 40 = -1
GetLabel 41 = -1
GetLabel 42 = 0
GetLabel 43 = -1
GetLabel 44 = -1
GetLabel 45 = -1
GetLabel 46 = -1
GetLabel 47 = -1
GetLabel 48 = -1
GetLabel 49 = -1
GetLabel 50 = -1
GetLabel 51 = -1
GetLabel 52 = -1
GetLabel 53 = -1
GetLabel 54 = -1
GetLabel 55 = -1
GetLabel 56 = -1
GetLabel 57 = 0
GetLabel 58 = 0
GetLabel 59 = -1
GetLabel 60 = -1
GetLabel 61 = -1
GetLabel 62 = -1
GetLabel 63 = -1
GetLabel 64 = -1
GetLabel 65 = -1

RES1
6 7 10 11 16 27 29 32 35 37 41 46 48 50 53 55 61 63 65 
TEST 1
///////////////////////////
CLUSTER DUMP

nTheta 147
theta
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
alpha
1.000000 1.000000 1.000000 
chat 
0 2 3 6 8 10 11 13 14 18 19 22 23 24 26 30 31 32 33 34 36 39 40 41 42 44 46 47 50 52 53 54 56 60 61 62 65 
1 6 7 11 12 16 18 20 22 24 26 28 30 32 33 36 39 41 44 46 47 50 51 54 55 56 58 59 62 64 65 
0 8 16 19 22 25 27 29 31 33 34 35 47 51 52 55 63 65 
///////////////////////////

RES2
6 7 10 11 16 27 29 32 35 37 41 46 48 50 53 55 61 63 65 

 CHECK 1
///////////////////////////
CLUSTER DUMP

nTheta 147
theta
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
alpha
1.000000 1.000000 1.000000 
chat 
0 2 3 6 8 10 11 13 14 18 19 22 23 24 26 30 31 32 33 34 36 39 40 41 42 44 46 47 50 52 53 54 56 60 61 62 65 
6 7 10 11 16 27 29 32 35 37 41 46 48 50 53 55 61 63 65 
